Nita,yelping_since: 2014 07 || votes:  funny 0 useful 0 cool 0  || name: Nita || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Seth,yelping_since: 2014 07 || votes:  funny 0 useful 4 cool 0  || name: Seth || type: user || fans: 0 || average_stars: 3 33 || review_count: 3 ||
Kimberly,yelping_since: 2014 08 || votes:  funny 0 useful 9 cool 2  || name: Kimberly || type: user || fans: 0 || average_stars: 4 56 || review_count: 9 ||
Dale,yelping_since: 2014 09 || votes:  funny 0 useful 0 cool 0  || name: Dale || type: user || fans: 0 || average_stars: 2 67 || review_count: 3 ||
Dannie,yelping_since: 2014 09 || votes:  funny 0 useful 1 cool 0  || name: Dannie || type: user || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Helen,yelping_since: 2014 11 || votes:  funny 0 useful 0 cool 0  || name: Helen || type: user || fans: 0 || average_stars: 3 55 || review_count: 12 ||
Diamond,yelping_since: 2014 12 || votes:  funny 1 useful 1 cool 1  || name: Diamond || type: user || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Stewart,yelping_since: 2014 12 || votes:  funny 0 useful 0 cool 0  || name: Stewart || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Nazim Yoldas,yelping_since: 2014 12 || votes:  funny 1 useful 0 cool 0  || name: Nazim Yoldas || type: user || fans: 0 || average_stars: 4 0 || review_count: 1 ||
Vanessa,yelping_since: 2015 01 || votes:  funny 0 useful 5 cool 6  || name: Vanessa || type: user || compliments:  plain 1  || fans: 0 || average_stars: 4 18 || review_count: 11 ||
Ashley,yelping_since: 2015 02 || votes:  funny 3 useful 10 cool 3  || name: Ashley || type: user || compliments:  hot 1 cool 1  || fans: 0 || average_stars: 4 1 || review_count: 22 ||
Milo,yelping_since: 2015 03 || votes:  funny 0 useful 0 cool 0  || name: Milo || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
Jerad,yelping_since: 2015 03 || votes:  funny 0 useful 0 cool 0  || name: Jerad || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Craig,yelping_since: 2015 03 || votes:  funny 0 useful 1 cool 0  || name: Craig || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
Sarah,yelping_since: 2015 04 || votes:  funny 0 useful 1 cool 1  || name: Sarah || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Charles,yelping_since: 2015 05 || votes:  funny 0 useful 1 cool 0  || name: Charles || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Danny,yelping_since: 2015 05 || votes:  funny 0 useful 0 cool 0  || name: Danny || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
Brian,yelping_since: 2015 06 || votes:  funny 0 useful 2 cool 1  || name: Brian || type: user || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Nick,yelping_since: 2015 07 || votes:  funny 0 useful 1 cool 1  || name: Nick || type: user || fans: 0 || average_stars: 4 2 || review_count: 5 ||
Andre,yelping_since: 2015 07 || votes:  funny 0 useful 0 cool 0  || name: Andre || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Gord,yelping_since: 2015 08 || votes:  funny 0 useful 0 cool 0  || name: Gord || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Mike,yelping_since: 2015 09 || votes:  funny 0 useful 1 cool 0  || name: Mike || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
jenna,yelping_since: 2004 10 || votes:  funny 221 useful 284 cool 230  || name: jenna || elite:  2005 2006 2007  || type: user || compliments:  profile 2 cute 1 funny 2 plain 10 writer 11 list 1 note 8 photos 1 hot 12 more 5 cool 20  || fans: 10 || average_stars: 4 13 || review_count: 158 ||
Catherine,yelping_since: 2007 06 || votes:  funny 36 useful 83 cool 41  || name: Catherine || type: user || compliments:  funny 6 plain 8 writer 2 note 5 photos 2 hot 4 more 2 cool 11  || fans: 6 || average_stars: 3 81 || review_count: 57 ||
April,yelping_since: 2008 02 || votes:  funny 76 useful 298 cool 93  || name: April || type: user || compliments:  profile 1 funny 1 plain 3 writer 2 note 1 hot 1 more 2 cool 8  || fans: 5 || average_stars: 3 62 || review_count: 231 ||
John,yelping_since: 2008 11 || votes:  funny 5 useful 22 cool 8  || name: John || type: user || compliments:  note 1 plain 1  || fans: 0 || average_stars: 4 08 || review_count: 13 ||
Carolyn,yelping_since: 2008 11 || votes:  funny 3 useful 33 cool 9  || name: Carolyn || type: user || compliments:  profile 1 hot 1  || fans: 4 || average_stars: 4 02 || review_count: 50 ||
Yue,yelping_since: 2008 11 || votes:  funny 569 useful 1087 cool 750  || name: Yue || elite:  2013 2014 2015  || type: user || compliments:  profile 7 funny 72 cute 1 plain 63 writer 48 note 47 photos 9 hot 78 cool 196 more 21  || fans: 19 || average_stars: 3 87 || review_count: 383 ||
Lynda,yelping_since: 2009 08 || votes:  funny 6 useful 33 cool 6  || name: Lynda || type: user || fans: 0 || average_stars: 2 5 || review_count: 19 ||
Nora,yelping_since: 2009 08 || votes:  funny 0 useful 6 cool 1  || name: Nora || type: user || fans: 0 || average_stars: 4 6 || review_count: 6 ||
Peter,yelping_since: 2009 08 || votes:  funny 2 useful 2 cool 2  || name: Peter || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Jackie,yelping_since: 2010 07 || votes:  funny 7 useful 18 cool 7  || name: Jackie || type: user || compliments:  cool 1  || fans: 0 || average_stars: 3 18 || review_count: 11 ||
Bart,yelping_since: 2010 07 || votes:  funny 2 useful 1 cool 1  || name: Bart || type: user || fans: 1 || average_stars: 4 5 || review_count: 8 ||
Brianna,yelping_since: 2010 08 || votes:  funny 0 useful 13 cool 2  || name: Brianna || type: user || compliments:  note 1  || fans: 1 || average_stars: 4 35 || review_count: 18 ||
Millie,yelping_since: 2010 09 || votes:  funny 8 useful 11 cool 1  || name: Millie || type: user || fans: 1 || average_stars: 4 15 || review_count: 13 ||
mandy,yelping_since: 2010 10 || votes:  funny 4 useful 14 cool 1  || name: mandy || type: user || compliments:  note 2 hot 1  || fans: 0 || average_stars: 3 86 || review_count: 7 ||
Jake,yelping_since: 2010 10 || votes:  funny 0 useful 0 cool 1  || name: Jake || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Mickey,yelping_since: 2010 10 || votes:  funny 0 useful 12 cool 1  || name: Mickey || type: user || fans: 0 || average_stars: 2 86 || review_count: 35 ||
mavyy,yelping_since: 2010 10 || votes:  funny 1 useful 1 cool 0  || name: mavyy || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Kristina,yelping_since: 2010 10 || votes:  funny 9 useful 14 cool 10  || name: Kristina || type: user || compliments:  funny 9 plain 14 writer 2 note 10 photos 5 hot 13 more 3 cool 32  || fans: 1 || average_stars: 2 0 || review_count: 1 ||
Joe,yelping_since: 2011 01 || votes:  funny 3 useful 6 cool 2  || name: Joe || type: user || fans: 0 || average_stars: 3 33 || review_count: 6 ||
Steven,yelping_since: 2011 02 || votes:  funny 8 useful 34 cool 12  || name: Steven || type: user || compliments:  hot 1 writer 1 cool 1  || fans: 0 || average_stars: 4 38 || review_count: 16 ||
Sam,yelping_since: 2011 03 || votes:  funny 2 useful 1 cool 0  || name: Sam || type: user || fans: 0 || average_stars: 5 0 || review_count: 3 ||
Sascha,yelping_since: 2011 03 || votes:  funny 28 useful 105 cool 29  || name: Sascha || type: user || compliments:  note 1 plain 1 more 1 photos 1 cool 1  || fans: 5 || average_stars: 3 54 || review_count: 114 ||
Dan,yelping_since: 2011 03 || votes:  funny 0 useful 0 cool 2  || name: Dan || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Bethany,yelping_since: 2011 03 || votes:  funny 0 useful 2 cool 0  || name: Bethany || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Bobbie,yelping_since: 2011 05 || votes:  funny 2 useful 3 cool 1  || name: Bobbie || type: user || fans: 0 || average_stars: 2 25 || review_count: 4 ||
Phan,yelping_since: 2011 05 || votes:  funny 133 useful 295 cool 114  || name: Phan || elite:  2012 2013 2014 2015  || type: user || compliments:  funny 4 plain 12 writer 3 list 1 note 4 photos 1 hot 14 more 3 cool 7  || fans: 6 || average_stars: 3 52 || review_count: 563 ||
Matt,yelping_since: 2011 07 || votes:  funny 11 useful 34 cool 10  || name: Matt || type: user || compliments:  note 2 funny 1 cool 1  || fans: 0 || average_stars: 4 38 || review_count: 23 ||
Vince,yelping_since: 2011 07 || votes:  funny 0 useful 4 cool 1  || name: Vince || type: user || fans: 0 || average_stars: 4 0 || review_count: 12 ||
Melissa,yelping_since: 2011 07 || votes:  funny 53 useful 144 cool 67  || name: Melissa || elite:  2014 2015  || type: user || compliments:  funny 2 plain 3 writer 12 hot 8 more 2 cool 6  || fans: 3 || average_stars: 3 63 || review_count: 69 ||
Brittany,yelping_since: 2011 07 || votes:  funny 0 useful 18 cool 7  || name: Brittany || type: user || compliments:  plain 2 writer 1 note 3 photos 1 hot 2 cool 1  || fans: 1 || average_stars: 5 0 || review_count: 4 ||
Kristina,yelping_since: 2011 07 || votes:  funny 11 useful 81 cool 28  || name: Kristina || elite:  2015  || type: user || compliments:  funny 1 plain 6 writer 6 photos 1 hot 3 cool 4  || fans: 2 || average_stars: 3 86 || review_count: 50 ||
Olivera,yelping_since: 2011 09 || votes:  funny 2 useful 7 cool 0  || name: Olivera || type: user || fans: 0 || average_stars: 4 2 || review_count: 5 ||
Kat,yelping_since: 2011 09 || votes:  funny 1 useful 2 cool 1  || name: Kat || type: user || compliments:  note 2  || fans: 1 || average_stars: 3 6 || review_count: 5 ||
Isoglut,yelping_since: 2011 10 || votes:  funny 2 useful 3 cool 3  || name: Isoglut || type: user || fans: 0 || average_stars: 3 62 || review_count: 8 ||
Kuanwen,yelping_since: 2011 11 || votes:  funny 1 useful 10 cool 0  || name: Kuanwen || type: user || fans: 0 || average_stars: 4 2 || review_count: 6 ||
Kelly,yelping_since: 2012 01 || votes:  funny 0 useful 1 cool 1  || name: Kelly || type: user || fans: 0 || average_stars: 5 0 || review_count: 3 ||
Bill,yelping_since: 2012 01 || votes:  funny 9 useful 20 cool 7  || name: Bill || type: user || fans: 0 || average_stars: 3 38 || review_count: 15 ||
Rodd,yelping_since: 2012 02 || votes:  funny 0 useful 1 cool 0  || name: Rodd || type: user || fans: 0 || average_stars: 4 22 || review_count: 10 ||
Consuelo,yelping_since: 2012 02 || votes:  funny 0 useful 0 cool 2  || name: Consuelo || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Cesar,yelping_since: 2012 02 || votes:  funny 0 useful 4 cool 4  || name: Cesar || type: user || fans: 0 || average_stars: 3 75 || review_count: 4 ||
Courtney,yelping_since: 2012 02 || votes:  funny 8 useful 23 cool 9  || name: Courtney || type: user || fans: 2 || average_stars: 4 02 || review_count: 47 ||
Andre,yelping_since: 2012 04 || votes:  funny 0 useful 0 cool 0  || name: Andre || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Scot,yelping_since: 2012 06 || votes:  funny 0 useful 6 cool 1  || name: Scot || type: user || fans: 0 || average_stars: 3 2 || review_count: 10 ||
Nancy,yelping_since: 2012 06 || votes:  funny 0 useful 0 cool 0  || name: Nancy || type: user || fans: 0 || average_stars: 2 0 || review_count: 1 ||
Christina,yelping_since: 2012 06 || votes:  funny 0 useful 0 cool 1  || name: Christina || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Eyleen,yelping_since: 2012 06 || votes:  funny 0 useful 1 cool 0  || name: Eyleen || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Ditto,yelping_since: 2012 07 || votes:  funny 4 useful 16 cool 0  || name: Ditto || type: user || fans: 0 || average_stars: 3 84 || review_count: 19 ||
Jennifer,yelping_since: 2012 09 || votes:  funny 0 useful 0 cool 0  || name: Jennifer || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
John,yelping_since: 2012 10 || votes:  funny 10 useful 43 cool 7  || name: John || type: user || compliments:  plain 1  || fans: 0 || average_stars: 4 4 || review_count: 41 ||
Mitch,yelping_since: 2012 10 || votes:  funny 4 useful 9 cool 2  || name: Mitch || type: user || fans: 1 || average_stars: 3 5 || review_count: 18 ||
Danielle,yelping_since: 2012 11 || votes:  funny 6 useful 28 cool 9  || name: Danielle || type: user || compliments:  funny 1 plain 1 writer 2 photos 2 hot 2 cool 2 more 1  || fans: 3 || average_stars: 4 64 || review_count: 14 ||
Joseline,yelping_since: 2012 11 || votes:  funny 0 useful 3 cool 2  || name: Joseline || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
Judy,yelping_since: 2012 11 || votes:  funny 1 useful 0 cool 1  || name: Judy || type: user || fans: 0 || average_stars: 3 33 || review_count: 3 ||
Lynn,yelping_since: 2013 02 || votes:  funny 1 useful 2 cool 0  || name: Lynn || type: user || fans: 0 || average_stars: 4 71 || review_count: 6 ||
Adams,yelping_since: 2013 03 || votes:  funny 1 useful 4 cool 0  || name: Adams || type: user || fans: 0 || average_stars: 2 5 || review_count: 2 ||
Derek,yelping_since: 2013 03 || votes:  funny 0 useful 0 cool 0  || name: Derek || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Sharon,yelping_since: 2013 03 || votes:  funny 0 useful 1 cool 0  || name: Sharon || type: user || compliments:  note 1  || fans: 0 || average_stars: 2 0 || review_count: 4 ||
John,yelping_since: 2013 05 || votes:  funny 0 useful 3 cool 0  || name: John || type: user || compliments:  plain 1  || fans: 0 || average_stars: 4 2 || review_count: 5 ||
Maurita,yelping_since: 2013 07 || votes:  funny 1 useful 3 cool 1  || name: Maurita || type: user || fans: 0 || average_stars: 2 25 || review_count: 4 ||
Caroline,yelping_since: 2013 08 || votes:  funny 1 useful 22 cool 3  || name: Caroline || type: user || fans: 0 || average_stars: 2 0 || review_count: 7 ||
Lawrence,yelping_since: 2013 10 || votes:  funny 0 useful 0 cool 0  || name: Lawrence || type: user || fans: 0 || average_stars: 2 0 || review_count: 2 ||
Leah,yelping_since: 2013 11 || votes:  funny 2 useful 31 cool 5  || name: Leah || type: user || fans: 2 || average_stars: 4 24 || review_count: 51 ||
John,yelping_since: 2014 01 || votes:  funny 1 useful 1 cool 0  || name: John || type: user || fans: 0 || average_stars: 3 5 || review_count: 4 ||
Jim,yelping_since: 2014 01 || votes:  funny 0 useful 0 cool 0  || name: Jim || type: user || fans: 0 || average_stars: 5 0 || review_count: 3 ||
T Jason,yelping_since: 2014 01 || votes:  funny 3 useful 4 cool 0  || name: T Jason || type: user || fans: 1 || average_stars: 3 71 || review_count: 7 ||
J ,yelping_since: 2014 01 || votes:  funny 0 useful 0 cool 0  || name: J  || type: user || fans: 0 || average_stars: 4 0 || review_count: 1 ||
Patty,yelping_since: 2014 04 || votes:  funny 0 useful 2 cool 0  || name: Patty || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Darrell,yelping_since: 2014 04 || votes:  funny 0 useful 6 cool 4  || name: Darrell || type: user || fans: 0 || average_stars: 4 2 || review_count: 6 ||
Robert,yelping_since: 2014 05 || votes:  funny 2 useful 4 cool 0  || name: Robert || type: user || fans: 0 || average_stars: 3 45 || review_count: 12 ||
Kurt,yelping_since: 2014 05 || votes:  funny 3 useful 5 cool 2  || name: Kurt || type: user || fans: 0 || average_stars: 4 75 || review_count: 4 ||
Danny,yelping_since: 2014 06 || votes:  funny 0 useful 2 cool 1  || name: Danny || type: user || fans: 0 || average_stars: 1 75 || review_count: 4 ||
Matthew,yelping_since: 2014 06 || votes:  funny 0 useful 1 cool 0  || name: Matthew || type: user || fans: 0 || average_stars: 4 5 || review_count: 2 ||
Diana,yelping_since: 2014 06 || votes:  funny 0 useful 2 cool 1  || name: Diana || type: user || fans: 0 || average_stars: 4 0 || review_count: 1 ||
Rick,yelping_since: 2014 08 || votes:  funny 1 useful 2 cool 1  || name: Rick || type: user || fans: 0 || average_stars: 2 67 || review_count: 3 ||
Julie N Rick,yelping_since: 2014 08 || votes:  funny 1 useful 2 cool 0  || name: Julie N Rick || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
Raine,yelping_since: 2014 08 || votes:  funny 7 useful 24 cool 2  || name: Raine || type: user || compliments:  plain 2  || fans: 1 || average_stars: 2 42 || review_count: 19 ||
Federico,yelping_since: 2014 09 || votes:  funny 0 useful 0 cool 0  || name: Federico || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Leah,yelping_since: 2014 11 || votes:  funny 1 useful 0 cool 1  || name: Leah || type: user || fans: 0 || average_stars: 1 0 || review_count: 1 ||
Peter,yelping_since: 2015 01 || votes:  funny 1 useful 7 cool 4  || name: Peter || type: user || fans: 0 || average_stars: 3 46 || review_count: 13 ||
Karl,yelping_since: 2015 02 || votes:  funny 0 useful 1 cool 0  || name: Karl || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Jessie,yelping_since: 2015 02 || votes:  funny 2 useful 2 cool 0  || name: Jessie || type: user || fans: 0 || average_stars: 4 0 || review_count: 11 ||
Blaine,yelping_since: 2015 02 || votes:  funny 0 useful 0 cool 0  || name: Blaine || type: user || fans: 0 || average_stars: 1 0 || review_count: 2 ||
Emma,yelping_since: 2015 04 || votes:  funny 0 useful 4 cool 0  || name: Emma || type: user || compliments:  note 2  || fans: 1 || average_stars: 5 0 || review_count: 5 ||
Emily,yelping_since: 2015 04 || votes:  funny 0 useful 4 cool 0  || name: Emily || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Matt,yelping_since: 2015 05 || votes:  funny 0 useful 1 cool 0  || name: Matt || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Marily,yelping_since: 2015 06 || votes:  funny 0 useful 0 cool 0  || name: Marily || type: user || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Rossi,yelping_since: 2015 06 || votes:  funny 4 useful 6 cool 6  || name: Rossi || type: user || fans: 1 || average_stars: 4 18 || review_count: 12 ||
Emily,yelping_since: 2015 06 || votes:  funny 1 useful 1 cool 0  || name: Emily || type: user || fans: 0 || average_stars: 3 0 || review_count: 6 ||
Carter,yelping_since: 2015 08 || votes:  funny 1 useful 0 cool 0  || name: Carter || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Holly,yelping_since: 2015 09 || votes:  funny 0 useful 0 cool 0  || name: Holly || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Leslie,yelping_since: 2015 10 || votes:  funny 1 useful 0 cool 0  || name: Leslie || type: user || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Kevin,yelping_since: 2004 10 || votes:  funny 167 useful 277 cool 134  || name: Kevin || elite:  2008 2009 2010 2011  || type: user || compliments:  profile 2 funny 9 plain 10 writer 9 list 2 note 6 photos 2 hot 4 more 2 cool 26  || fans: 11 || average_stars: 3 8 || review_count: 139 ||
Anne,yelping_since: 2007 08 || votes:  funny 1 useful 26 cool 5  || name: Anne || type: user || compliments:  plain 2  || fans: 2 || average_stars: 4 45 || review_count: 11 ||
Cake or,yelping_since: 2008 11 || votes:  funny 14 useful 41 cool 17  || name: Cake or || type: user || compliments:  plain 1 hot 1 funny 1 photos 1 more 2  || fans: 2 || average_stars: 4 07 || review_count: 67 ||
Jason,yelping_since: 2008 11 || votes:  funny 13 useful 43 cool 14  || name: Jason || type: user || compliments:  note 3 plain 1 cool 1  || fans: 0 || average_stars: 3 62 || review_count: 23 ||
Jason,yelping_since: 2008 11 || votes:  funny 185 useful 491 cool 291  || name: Jason || elite:  2014 2015  || type: user || compliments:  profile 1 funny 4 plain 20 writer 30 note 15 photos 2 hot 17 more 3 cool 35  || fans: 6 || average_stars: 3 98 || review_count: 246 ||
Aly,yelping_since: 2009 08 || votes:  funny 36 useful 176 cool 36  || name: Aly || type: user || compliments:  plain 2 cool 1  || fans: 3 || average_stars: 3 56 || review_count: 84 ||
Lisa,yelping_since: 2009 08 || votes:  funny 0 useful 4 cool 2  || name: Lisa || type: user || compliments:  cool 1  || fans: 0 || average_stars: 4 38 || review_count: 13 ||
Colleen,yelping_since: 2010 02 || votes:  funny 587 useful 960 cool 410  || name: Colleen || elite:  2012 2013 2014 2015  || type: user || compliments:  profile 1 cute 1 funny 34 plain 47 writer 46 note 17 photos 2 hot 43 more 5 cool 51  || fans: 23 || average_stars: 3 5 || review_count: 340 ||
Randy And Melissa,yelping_since: 2010 02 || votes:  funny 3 useful 4 cool 2  || name: Randy And Melissa || type: user || compliments:  more 1  || fans: 0 || average_stars: 3 64 || review_count: 6 ||
Stephanie,yelping_since: 2010 02 || votes:  funny 318 useful 952 cool 321  || name: Stephanie || elite:  2012 2013 2014 2015  || type: user || compliments:  profile 1 funny 13 cute 2 plain 45 writer 21 note 18 photos 3 hot 20 more 3 cool 38  || fans: 20 || average_stars: 3 61 || review_count: 306 ||
Pooya,yelping_since: 2010 04 || votes:  funny 3 useful 40 cool 4  || name: Pooya || type: user || compliments:  note 1 plain 4 funny 1 profile 1 cool 3  || fans: 5 || average_stars: 4 18 || review_count: 38 ||
John,yelping_since: 2010 07 || votes:  funny 1 useful 4 cool 1  || name: John || type: user || compliments:  cool 1  || fans: 1 || average_stars: 4 0 || review_count: 2 ||
Hannah,yelping_since: 2010 10 || votes:  funny 30 useful 131 cool 42  || name: Hannah || type: user || compliments:  note 6 plain 9 hot 1 cool 5  || fans: 0 || average_stars: 3 41 || review_count: 121 ||
Doug,yelping_since: 2010 10 || votes:  funny 0 useful 3 cool 0  || name: Doug || type: user || fans: 0 || average_stars: 4 0 || review_count: 7 ||
Melanie W ,yelping_since: 2011 01 || votes:  funny 2 useful 5 cool 2  || name: Melanie W  || type: user || compliments:  more 1  || fans: 0 || average_stars: 3 78 || review_count: 9 ||
Mark,yelping_since: 2011 01 || votes:  funny 2 useful 8 cool 2  || name: Mark || type: user || fans: 0 || average_stars: 3 75 || review_count: 5 ||
Steve,yelping_since: 2011 02 || votes:  funny 6 useful 11 cool 5  || name: Steve || type: user || compliments:  note 1  || fans: 1 || average_stars: 4 39 || review_count: 44 ||
Debbi,yelping_since: 2011 02 || votes:  funny 2 useful 21 cool 4  || name: Debbi || type: user || compliments:  cool 1  || fans: 0 || average_stars: 3 89 || review_count: 27 ||
Brian,yelping_since: 2011 03 || votes:  funny 14 useful 36 cool 11  || name: Brian || type: user || compliments:  cool 1  || fans: 1 || average_stars: 4 23 || review_count: 31 ||
Ali,yelping_since: 2011 03 || votes:  funny 1 useful 11 cool 1  || name: Ali || type: user || fans: 1 || average_stars: 3 14 || review_count: 7 ||
Lorena,yelping_since: 2011 03 || votes:  funny 2 useful 4 cool 1  || name: Lorena || type: user || fans: 0 || average_stars: 4 36 || review_count: 11 ||
Mandy,yelping_since: 2011 05 || votes:  funny 238 useful 357 cool 253  || name: Mandy || elite:  2014 2015  || type: user || compliments:  profile 2 funny 2 cute 1 plain 6 writer 12 note 3 photos 3 hot 4 cool 5  || fans: 7 || average_stars: 3 41 || review_count: 126 ||
Raquel,yelping_since: 2011 05 || votes:  funny 3 useful 23 cool 3  || name: Raquel || type: user || fans: 2 || average_stars: 2 64 || review_count: 11 ||
Phil,yelping_since: 2011 05 || votes:  funny 1 useful 5 cool 0  || name: Phil || type: user || compliments:  cool 1  || fans: 0 || average_stars: 3 7 || review_count: 10 ||
Meredith,yelping_since: 2011 05 || votes:  funny 2 useful 30 cool 3  || name: Meredith || type: user || compliments:  hot 1  || fans: 0 || average_stars: 4 19 || review_count: 28 ||
ted,yelping_since: 2011 05 || votes:  funny 1 useful 6 cool 3  || name: ted || type: user || fans: 0 || average_stars: 3 57 || review_count: 15 ||
Mayra,yelping_since: 2011 07 || votes:  funny 0 useful 5 cool 1  || name: Mayra || type: user || fans: 0 || average_stars: 1 5 || review_count: 2 ||
Mimi,yelping_since: 2011 07 || votes:  funny 7 useful 7 cool 3  || name: Mimi || type: user || compliments:  photos 1 plain 1  || fans: 0 || average_stars: 4 24 || review_count: 41 ||
Gene,yelping_since: 2011 07 || votes:  funny 0 useful 6 cool 1  || name: Gene || type: user || fans: 0 || average_stars: 3 0 || review_count: 5 ||
Pam,yelping_since: 2011 07 || votes:  funny 2 useful 23 cool 10  || name: Pam || type: user || compliments:  funny 1  || fans: 2 || average_stars: 3 74 || review_count: 33 ||
John,yelping_since: 2011 09 || votes:  funny 1 useful 25 cool 6  || name: John || type: user || fans: 1 || average_stars: 5 0 || review_count: 14 ||
Cher,yelping_since: 2011 09 || votes:  funny 5 useful 17 cool 8  || name: Cher || type: user || compliments:  profile 1 cool 1  || fans: 0 || average_stars: 4 14 || review_count: 35 ||
Carol,yelping_since: 2011 09 || votes:  funny 0 useful 7 cool 3  || name: Carol || type: user || compliments:  note 1  || fans: 1 || average_stars: 4 96 || review_count: 27 ||
Ryan,yelping_since: 2011 11 || votes:  funny 16 useful 66 cool 15  || name: Ryan || type: user || compliments:  note 1 plain 1  || fans: 2 || average_stars: 3 85 || review_count: 91 ||
Sandra,yelping_since: 2011 12 || votes:  funny 1 useful 21 cool 6  || name: Sandra || type: user || compliments:  cool 1  || fans: 0 || average_stars: 4 76 || review_count: 20 ||
Tom,yelping_since: 2012 01 || votes:  funny 0 useful 0 cool 0  || name: Tom || type: user || compliments:  cool 1  || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Sruthi,yelping_since: 2012 02 || votes:  funny 0 useful 1 cool 0  || name: Sruthi || type: user || compliments:  writer 1 cool 1  || fans: 0 || average_stars: 4 6 || review_count: 5 ||
C,yelping_since: 2012 02 || votes:  funny 27 useful 37 cool 20  || name: C || type: user || compliments:  note 1 funny 4 hot 6 plain 2 cool 2  || fans: 1 || average_stars: 4 0 || review_count: 14 ||
Perry,yelping_since: 2012 02 || votes:  funny 0 useful 0 cool 0  || name: Perry || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Sandy,yelping_since: 2012 03 || votes:  funny 11 useful 31 cool 9  || name: Sandy || type: user || compliments:  note 2 cute 1 hot 1 cool 2  || fans: 3 || average_stars: 3 17 || review_count: 23 ||
Randol,yelping_since: 2012 04 || votes:  funny 0 useful 1 cool 1  || name: Randol || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Michelle,yelping_since: 2012 05 || votes:  funny 0 useful 1 cool 0  || name: Michelle || type: user || fans: 0 || average_stars: 3 0 || review_count: 2 ||
Loretta,yelping_since: 2012 05 || votes:  funny 1 useful 3 cool 0  || name: Loretta || type: user || compliments:  note 1 plain 1  || fans: 0 || average_stars: 4 8 || review_count: 5 ||
Barbie,yelping_since: 2012 06 || votes:  funny 10 useful 18 cool 8  || name: Barbie || type: user || compliments:  plain 1 writer 1  || fans: 1 || average_stars: 3 88 || review_count: 14 ||
Sophia,yelping_since: 2012 06 || votes:  funny 0 useful 1 cool 1  || name: Sophia || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Scott,yelping_since: 2012 08 || votes:  funny 5 useful 7 cool 2  || name: Scott || type: user || fans: 0 || average_stars: 4 69 || review_count: 15 ||
Tim,yelping_since: 2012 10 || votes:  funny 7 useful 26 cool 13  || name: Tim || type: user || compliments:  writer 1 cool 1  || fans: 1 || average_stars: 4 82 || review_count: 10 ||
Paul,yelping_since: 2012 10 || votes:  funny 2 useful 9 cool 1  || name: Paul || type: user || fans: 0 || average_stars: 4 53 || review_count: 17 ||
Derek,yelping_since: 2012 10 || votes:  funny 2 useful 1 cool 1  || name: Derek || type: user || fans: 0 || average_stars: 4 2 || review_count: 5 ||
Kate,yelping_since: 2012 10 || votes:  funny 25 useful 156 cool 25  || name: Kate || elite:  2013 2014 2015  || type: user || compliments:  note 1 plain 3 hot 2 funny 2 cool 4  || fans: 0 || average_stars: 3 97 || review_count: 210 ||
